"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"愛 の 共同 作業","7","7","210","30","0.00","https://zexy.net/article/app002507009/","6","0","0.00","0.33","19800000","[3,3,100,4,4,3,2,3,3,3,2,2]","2026-07-10","Sitelinks, AI overview, Video, People also ask","informational","Organic"
"振袖 顔合わせ","4","4","210","16","0.56","https://zexy.net/article/app002109029/","10","0","5.00","0.07","161","[34,66,81,66,53,53,100,53,66,44,66,44]","2026-08-01","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"年末 年始 結婚","7","7","210","20","0.00","https://zexy.net/article/app000101542/","6","0","0.00","0.33","105","[1,1,1,2,4,55,100,1,1,1,1,1]","2026-08-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"今年 に 入っ て から 悪い こと ばかり","2","2","210","16","0.00","https://zexy.net/contents/lovenews/article.php?d=20251028","14","0","0.00","0.01","107","[44,36,36,28,23,23,13,82,100,100,82,82]","2026-07-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 ブランド イメージ","9","9","210","10","0.97","https://zexy.net/article/app000101446/","5","0","4.00","0.31","132","[100,81,81,81,65,81,100,100,65,81,65,81]","2026-07-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"グラフ マリッジ リング","3","3","210","19","0.49","https://zexy.net/ring/brand_c/graff/marriage/","14","0","6.00","0.98","202","[100,100,81,81,100,100,81,81,65,81,100,100]","2026-08-09","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Ads bottom, Twitter, Feature_34","informational, transactional","Organic"
"結婚 式 の 花","2","2","210","16","0.63","https://zexy.net/article/app002005042/","18","0","11.00","0.58","185","[100,100,81,81,65,65,65,81,100,100,100,65]","2026-07-03","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"両家 顔合わせ 気まずい","3","3","210","15","0.00","https://zexy.net/article/app002403006/","14","0","0.00","0.33","117","[81,65,81,100,100,81,100,81,100,81,81,81]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"太い 指","5","5","210","15","0.00","https://zexy.net/article/app002010017/","8","0","0.00","0","170","[81,81,65,100,81,81,65,65,81,65,65,65]","2026-08-18","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"結婚 式 食事 相場","1","1","210","16","0.91","https://zexy.net/article/app002504010/","27","0","24.00","0.07","51","[81,100,100,81,81,54,81,81,81,54,54,54]","2026-08-03","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 graff","6","6","210","16","0.70","https://zexy.net/ring/brand_c/graff/","6","0","4.00","0.94","155","[81,100,66,66,53,66,66,53,66,66,53,53]","2026-08-02","Sitelinks, AI overview, Image, Short videos, People also ask, Twitter","navigational, transactional","Organic"
"コンラッド 東京 結婚 式 費用","5","5","210","17","0.85","https://zexy.net/wedding/c_7770018475/plan/","8","0","6.00","0.05","109","[53,44,53,66,81,53,66,66,66,66,66,100]","2026-07-27","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"ティアラ ヘア アレンジ","2","2","210","16","0.00","https://zexy.net/article/app002301035/","27","0","0.00","0.19","118","[66,66,66,81,81,66,66,66,66,100,34,53]","2026-07-12","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"things 青山","5","5","210","28","0.98","https://zexy.net/wedding/c_7770076118/","2","0","1.00","0.29","101","[54,44,54,67,67,67,54,44,44,54,67,100]","2026-06-27","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"アイプリモ 長野","6","6","210","25","0.78","https://zexy.net/ring/c_7770012936/shop/s_4011555846/","1","0","0.00","0.17","107","[81,100,100,100,100,100,67,100,81,100,81,81]","2026-08-13","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"結婚 式 親 ご 祝儀 当日","5","5","210","16","0.00","https://zexy.net/mar/manual/guest_gosyugi/chapter8.html","8","0","0.00","0.33","108","[44,53,81,100,100,66,81,81,100,66,66,34]","2026-08-01","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"好き な 人 ライン 話しかけ 方","7","7","210","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20211108","6","0","0.00","0.33","79","[67,67,100,44,54,29,15,10,19,19,44,54]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"尊い オタク","1","1","210","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20231220","27","0","0.00","0.33","108","[100,82,82,67,54,54,36,44,28,28,36,36]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"泣い た 夢","2","2","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20250220","14","0","0.00","0.33","104","[100,81,100,81,81,81,81,81,65,65,81,81]","2026-07-12","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"沖縄 結婚 式 参列 者 服装","3","3","210","9","0.00","https://zexy.net/article/app002506017/","18","0","0.00","0.48","160","[54,81,54,100,65,42,100,81,100,81,100,100]","2026-08-13","Sitelinks, Image pack, Video, Short videos, People also ask","informational","Organic"
"広島 結婚 式場 ランキング","8","8","210","17","1.30","https://zexy.net/wedding/ranking/hiroshima/","6","0","7.00","0.68","109","[81,100,81,65,65,54,81,81,65,81,100,65]","2026-08-09","Video, Short videos, People also ask","informational","Organic"
"大人 の ウエディング ドレス","2","2","210","27","0.45","https://zexy.net/article/app002108041/","27","0","12.00","0.96","176","[100,66,100,66,66,53,53,81,53,53,53,66]","2026-07-18","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"金色 の 蛇 の 夢","2","2","210","25","0.00","https://zexy.net/contents/lovenews/article.php?d=20240530","14","0","0.00","0.33","17","[100,100,100,100,81,100,100,81,81,81,65,65]","2026-07-23","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"結婚 式 平均","1","1","210","16","0.74","https://zexy.net/mar/manual/kiso_souba/","27","0","19.00","0.07","118","[81,66,66,81,81,81,66,100,53,66,53,66]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 キス し たく ない","2","2","210","17","0.00","https://zexy.net/article/app002308029/","14","0","0.00","0.33","106","[66,100,100,81,44,66,81,44,53,53,53,53]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"東京 都 港 区 白金台 4 19 16","3","3","210","24","0.00","https://zexy.net/wedding/c_7770074798/","2","0","0.00","0.01","109","[12,12,12,29,15,24,19,29,66,66,81,100]","2026-08-01","Sitelinks, Short videos, People also ask, Twitter","navigational","Organic"
"白 無垢 種類","9","9","210","18","0.78","https://zexy.net/article/app002003018/","5","0","3.00","0.04","104","[53,66,53,66,66,53,81,66,66,53,100,100]","2026-08-16","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"白 無垢 種類","2","2","210","18","0.78","https://zexy.net/article/app002512001/","27","0","21.00","0.04","104","[53,66,53,66,66,53,81,66,66,53,100,100]","2026-08-16","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"彼女 から プレゼント","1","1","210","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20190912","27","0","0.00","0.06","115","[67,67,67,67,54,100,54,44,44,36,36,44]","2026-07-24","Sitelinks, AI overview, Video Carousel, Short videos, People also ask","informational","Organic"
"僻ん でる 意味","5","5","210","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20210929","8","0","0.00","0.33","105","[36,44,28,23,67,82,82,82,100,23,18,18]","2026-06-30","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"友達 に 告白","4","4","210","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20170116","10","0","0.00","0.33","111","[82,54,54,67,67,67,100,44,54,44,54,36]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"前 撮り 海外","3","3","210","15","0.85","https://zexy.net/article/app000100806/","18","0","15.00","0.27","120","[66,81,100,66,81,53,100,53,81,53,53,53]","2026-07-21","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"婚約 指輪 ふたり で 選ぶ","1","1","210","13","0.92","https://zexy.net/mar/manual/ring_info/engage_kiso_article11.html","27","0","24.00","0.49","121","[81,81,81,81,54,81,81,100,65,81,65,81]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"趣味 かっこいい","8","8","210","19","0.00","https://zexy.net/contents/lovenews/article.php?d=20251023","1","0","0.00","0","134","[81,65,81,65,81,81,81,81,100,65,81,81]","2026-07-02","Sitelinks, AI overview, Video Carousel, Short videos, People also ask","informational","Organic"
"可愛い 女子 特徴","3","3","210","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20250313","10","0","0.00","0.33","131","[100,81,65,100,100,100,100,81,100,81,81,81]","2026-07-14","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"今時 の 結婚 式 費用","2","2","210","24","0.28","https://zexy.net/mar/manual/kiso_souba/","14","0","3.00","0.37","129","[66,44,53,44,53,66,66,81,66,81,81,100]","2026-06-26","AI overview, Video, Short videos, People also ask","informational","Organic"
"新婚 旅行 海外 人気","3","3","210","21","0.20","https://zexy.net/article/app000101013/","10","0","2.00","0.3","125","[81,100,100,100,100,81,100,65,81,54,54,65]","2026-07-26","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"婚姻 届 不 受理","3","3","210","21","0.00","https://zexy.net/article/app002207008/","14","0","0.00","0.33","106","[35,35,44,29,35,100,44,44,35,35,29,29]","2026-06-30","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"付き合っ て から 段階","9","9","210","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20250422","5","0","0.00","0.33","104","[65,65,54,81,65,100,100,81,65,65,81,65]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"いっ た こと が ない 女性","10","10","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20210330","1","0","0.00","0.33","75","[100,100,100,100,65,54,81,81,65,65,54,81]","2026-07-08","Sitelinks, Short videos, People also ask","informational","Organic"
"好き と 言わ せる 方法 ネタ","7","7","210","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20220221","6","0","0.00","0.33","109","[100,81,66,66,66,66,66,66,53,53,34,28]","2026-07-30","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 主賓 挨拶 お礼","3","3","210","16","0.90","https://zexy.net/mar/manual/kiso_orei/chapter2.html","14","0","12.00","0.03","119","[54,65,100,100,81,42,65,81,81,81,100,65]","2026-08-04","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"仲直り カップル","8","8","210","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20210217","1","0","0.00","0.33","129","[100,81,100,81,66,66,66,44,44,44,34,34]","2026-08-02","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ゼクシィ 最新 号 付録","1","1","210","37","0.41","https://zexy.net/mar/honshi/","168","0","68.00","0.09","169","[53,53,53,34,44,81,66,66,100,100,66,81]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"リボン 結ぶ","6","6","210","22","0.00","https://zexy.net/article/app002011025/","5","0","0.00","0.01","180","[81,65,65,100,81,100,65,81,81,81,65,65]","2026-08-03","Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ピン札 を 手 に 入れる 方法","4","4","210","18","0.00","https://zexy.net/article/app002502023/","10","0","0.00","0.33","98","[44,44,81,81,100,100,53,53,81,81,66,44]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"トイレ から 水 が 溢れる 夢","7","7","210","16","0.00","https://zexy.net/contents/lovenews/article.php?d=20240213","6","0","0.00","0","96","[81,54,65,81,81,100,65,65,100,81,81,65]","2026-07-18","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"リングガール 髪型","8","8","210","32","0.00","https://zexy.net/mar/manual/guest_hairstyle/","6","0","0.00","0.1","44300","[53,44,53,100,81,81,44,53,53,44,66,66]","2026-06-29","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"運命 線 薄い","10","10","210","22","0.00","https://zexy.net/contents/lovenews/article.php?d=20240118","1","0","0.00","0.33","18","[100,100,100,81,65,65,81,65,100,81,100,81]","2026-07-20","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"運命 線 薄い","8","8","210","22","0.00","https://zexy.net/contents/lovenews/article.php?d=20240118","5","0","0.00","0.33","18","[100,100,100,81,65,65,81,65,100,81,100,81]","2026-07-20","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"婚約 指輪 ウェーブ","6","6","210","14","1.08","https://zexy.net/article/app002009015/","8","0","8.00","0.97","145","[100,66,81,81,66,53,81,66,53,81,66,66]","2026-07-05","Sitelinks, AI overview, Image, Video, Short videos, People also ask","commercial, informational","Organic"
"箱 パカ","4","4","210","15","1.15","https://zexy.net/article/app000000910/","10","0","11.00","0.94","155","[65,81,81,81,81,81,100,65,65,54,65,65]","2026-07-03","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","commercial","Organic"
"室町 ギャラリー","9","9","210","26","1.12","https://zexy.net/wedding/c_7770084995/imageGallery/","0","0","0.00","0.18","105","[65,42,65,81,65,54,81,100,100,100,81,81]","2026-06-27","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"室町 ギャラリー","7","7","210","26","1.12","https://zexy.net/wedding/c_7770084995/imageGallery/dish/","1","0","1.00","0.18","105","[65,42,65,81,65,54,81,100,100,100,81,81]","2026-06-27","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"感性 が 豊か な 人","6","1","210","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20241015","6","0","0.00","0","146","[54,44,54,67,67,82,100,100,54,36,23,18]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
