"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"風 立ち ぬ 軽井沢","10","10","260","20","0.00","https://dressy.pla-cole.wedding/ghibli-the-wind-rises/","1","0","0.00","0.33","109","[67,100,100,67,54,35,29,35,35,44,44,67]","2026-07-11","AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"静岡 眉毛 サロン","10","10","390","24","0.79","https://dressy.pla-cole.wedding/shizuoka-eyebrow-salon/","1","0","0.00","0.33","108","[67,81,81,81,67,81,81,100,81,100,67,67]","2026-06-24","Sitelinks, Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"立野 リカ","8","8","1000","23","0.00","https://dressy.pla-cole.wedding/rikatatsuno-yomax-marriage/","1","0","0.00","0.33","73","[53,68,84,46,31,100,68,38,31,46,38,31]","2026-07-20","Image, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Top stories, Related searches","informational","Organic"
"スラング 数字","9","9","170","24","0.00","https://dressy.pla-cole.wedding/love-number/","1","0","0.00","0.33","103","[100,100,81,81,81,54,42,54,35,54,65,42]","2026-08-17","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"バドミントン 桃田 結婚","8","6","390","26","0.00","https://dressy.pla-cole.wedding/badominton-kekkon/","1","0","0.00","0.33","127","[2,1,2,1,2,1,100,6,2,3,16,79]","2026-08-18","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"奈良 顔合わせ","7","7","320","36","0.00","https://dressy.pla-cole.wedding/nara-kaoawase/","1","0","0.00","0.01","113","[29,29,36,44,24,66,100,81,66,66,54,54]","2026-08-07","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"サムハラ 神社 お守り 指輪 以外","6","6","170","16","0.00","https://dressy.pla-cole.wedding/osaka-samuharajinja/2/","1","0","0.00","0.33","88","[28,44,53,66,66,53,100,66,66,53,53,34]","2026-08-14","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"マーメイド ウェディング","10","10","170","14","0.00","https://weddingdress.pla-cole.wedding/c/weddingdress/we_mermaidline","1","0","0.00","0.65","182","[81,100,81,65,81,54,65,54,54,42,54,54]","2026-08-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask","commercial","Organic"
"受付 名簿","9","9","260","14","0.00","https://dressy.pla-cole.wedding/uketsukemeibo/","1","0","0.00","0.33","112","[81,81,81,100,81,66,81,66,100,66,66,66]","2026-08-07","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"名古屋 弁 愛し てる","8","8","50","20","0.00","https://dressy.pla-cole.wedding/aichi-hougen/2/","1","0","0.00","0.33","102","[34,100,3,3,9,3,6,3,16,3,3,3]","2026-07-24","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"スポーツ 選手 と 結婚","8","8","50","18","0.00","https://dressy.pla-cole.wedding/baseball-couple/","1","0","0.00","0","127","[4,4,4,12,100,4,4,65,4,4,4,4]","2026-08-14","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"河中 あい 現在","10","10","170","31","0.00","https://dressy.pla-cole.wedding/kawanakaai-baby/2/","1","0","0.00","0.33","102","[2,15,6,44,10,81,44,15,100,29,44,35]","2026-07-28","AI overview, Image, Image pack, Video, People also ask","informational","Organic"
"北海道 お祓い","8","8","50","44","0.00","https://dressy.pla-cole.wedding/hokkaido-yakuyoke/","1","0","0.00","0.33","126","[5,100,5,67,5,33,67,5,5,5,5,5]","2026-07-27","AI overview, Video, Short videos, People also ask","informational","Organic"
"横浜 年越し","10","10","170","14","0.00","https://dressy.pla-cole.wedding/kanagawa-toshikoshi/","1","0","0.00","0.33","45","[1,2,6,7,13,100,3,1,1,1,1,1]","2026-07-27","AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 した 俳優","9","9","210","32","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","1","0","0.00","0.33","72","[81,81,53,34,44,66,100,100,100,81,44,53]","2026-07-22","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"クロム ハーツ 結婚 指輪 芸能人","9","9","720","20","0.00","https://dressy.pla-cole.wedding/ring-entertainer/","1","0","0.00","0.03","116","[100,88,88,72,59,72,72,88,59,72,72,72]","2026-07-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"名古屋 直売 所","10","10","140","22","0.00","https://dressy.pla-cole.wedding/tokai-factory-direct-sales/","1","0","0.00","0.33","121","[100,65,82,53,65,65,53,100,65,100,100,65]","2026-08-19","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"岡山 モーニング おすすめ","7","7","170","30","0.00","https://dressy.pla-cole.wedding/okayama-morningcafe/","1","0","0.00","0.03","134","[54,65,65,65,65,54,42,65,65,100,81,65]","2026-08-16","Image, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"ナイト プール 女子","8","8","170","20","0.00","https://dressy.pla-cole.wedding/kansai-night-pool/","1","0","0.00","0.33","132","[100,100,67,36,36,23,28,18,28,36,44,54]","2026-08-16","Sitelinks, AI overview, Image pack, Video, Video Carousel, People also ask","informational","Organic"
"えっち 結婚","10","10","110","18","0.00","https://dressy.pla-cole.wedding/yorunoitonami/","1","0","0.00","0","94","[100,79,100,79,64,100,64,100,79,100,79,50]","2026-08-15","Sitelinks, AI overview, People also ask","informational","Organic"
"e girls 脱退 メンバー","9","9","260","21","0.00","https://dressy.pla-cole.wedding/e-girls-member-mariage/","1","0","0.00","0","107","[17,14,11,11,11,26,100,26,17,21,21,21]","2026-08-17","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"鴻 神社 妊娠 した","3","3","70","27","0.00","https://dressy.pla-cole.wedding/saitama-koujinnjya-baby/","1","0","0.00","0.33","95","[100,65,100,82,65,12,6,24,6,6,6,6]","2026-07-18","Video, Short videos, People also ask, Twitter","informational","Organic"
"初詣 香川 県","9","9","70","20","0.00","https://dressy.pla-cole.wedding/kagawa-hatsumode-spot/","1","0","0.00","0","105","[12,6,3,3,100,81,22,0,0,0,22,0]","2026-07-27","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"方言 岩手","10","10","210","18","0.00","https://dressy.pla-cole.wedding/iwate-hougen/2/","1","0","0.00","0","123","[44,35,44,35,35,100,35,44,35,35,54,35]","2026-07-15","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"記念 日 メッセージ プレート","10","10","210","16","0.00","https://dressy.pla-cole.wedding/messageplate/","1","0","0.00","0.33","113","[100,66,81,81,81,66,53,53,34,53,53,44]","2026-07-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ディオール 婚約 指輪","7","7","320","33","0.53","https://dressy.pla-cole.wedding/dior-ring/","1","0","0.00","0.96","157","[67,67,81,81,81,67,81,100,54,67,54,67]","2026-07-13","Sitelinks, Image, Image pack, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"関口 メンディー 子供","6","6","110","32","0.00","https://dressy.pla-cole.wedding/mandysekiguchi/","1","0","0.00","0","103","[12,9,22,16,16,28,22,81,22,44,100,44]","2026-06-27","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"youtube 夫婦","6","6","320","47","0.00","https://dressy.pla-cole.wedding/couple-youtuber/","1","0","0.00","0.33","109","[82,100,82,67,100,67,67,67,67,67,82,54]","2026-08-01","AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"嫁 が 好き すぎる 夫 心理 を 教え て ください","9","9","70","11","0.00","https://dressy.pla-cole.wedding/love-wife/","1","0","0.00","0.33","107","[100,82,12,100,100,53,12,6,6,6,12,12]","2026-07-19","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"婚姻 届 神戸 市","10","10","390","28","0.00","https://dressy.pla-cole.wedding/koube-kekkon-hozyokin/","1","0","0.00","0.33","104","[100,81,81,67,100,81,100,100,81,81,81,81]","2026-07-24","Short videos, People also ask","navigational","Organic"
"カストロ ジュリア","8","8","140","40","0.00","https://dressy.pla-cole.wedding/julia-castro/","1","0","0.00","0.33","104","[100,52,52,33,33,24,100,67,67,43,81,100]","2026-06-28","Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"山形 市 夜 ご飯 カフェ","10","10","90","31","0.00","https://dressy.pla-cole.wedding/yamagata-night-cafe/","1","0","0.00","0.02","116","[79,79,79,100,100,64,64,64,50,36,29,50]","2026-08-01","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"柔道 選手 結婚","8","8","70","25","0.00","https://dressy.pla-cole.wedding/judou-kekkonn/2/","1","0","0.00","0.33","126","[3,100,3,2,12,2,2,2,0,8,2,2]","2026-08-01","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"花嫁 ポニーテール ティアラ","9","9","70","14","0.00","https://dressy.pla-cole.wedding/wedding-tiara-hair/5/","1","0","0.00","0.46","181","[2,2,8,100,2,2,3,2,3,7,2,2]","2026-07-28","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"奈良 安産 祈願","9","9","590","23","0.00","https://dressy.pla-cole.wedding/nara-anzankigan/","1","0","0.00","0.33","105","[67,82,82,82,100,82,100,67,67,67,82,67]","2026-07-24","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"窪 塚 洋介 pinky 馴れ初め","6","0","110","29","0.00","https://dressy.pla-cole.wedding/pinky-yosukekubozuka/","1","0","0.00","0.33","92","[33,43,14,52,52,19,33,67,100,52,67,67]","2026-08-18","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"宮城 県 神社 御朱印","9","9","320","19","0.00","https://dressy.pla-cole.wedding/miyagi-gosyuin/","1","0","0.00","0.33","106","[81,67,100,67,44,44,81,35,44,54,81,44]","2026-07-30","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Local pack","informational","Organic"
"夜 パフェ 名古屋 駅","10","10","260","28","0.00","https://dressy.pla-cole.wedding/yorucafe-nagoya/","1","0","0.00","0.33","126","[82,67,82,54,67,82,54,67,100,67,67,36]","2026-08-09","Video, Short videos, Local pack, Twitter","commercial","Organic"
"143 とは","10","10","210","21","0.00","https://dressy.pla-cole.wedding/love-number/","1","0","0.00","0.33","101","[66,66,66,66,53,100,53,66,53,66,66,66]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"山口 県 涼しい 場所","7","7","260","21","0.00","https://dressy.pla-cole.wedding/yamaguchi-hisyochi/","1","0","0.00","0.33","135","[100,62,9,1,1,0,1,1,1,1,3,2]","2026-08-10","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"ドレス パリコレ","9","9","260","24","0.00","https://weddingdress.pla-cole.wedding/","1","0","0.00","0.03","185","[100,100,66,81,81,53,53,66,66,81,66,81]","2026-07-14","AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"ディズニー シー 記念 日 レストラン","8","8","170","29","0.00","https://dressy.pla-cole.wedding/disneysea-restaurant/","1","0","0.00","0.33","107","[42,81,100,81,65,35,65,54,54,54,65,54]","2026-07-20","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"ハイキュー 聖地 巡礼 宮城","10","10","170","25","0.00","https://dressy.pla-cole.wedding/miyagi-seichi-junrei/","1","0","0.00","0.33","126","[54,100,54,54,36,23,36,28,67,36,23,23]","2026-08-06","AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"二の腕 隠す","6","6","50","20","0.43","https://weddingdress.pla-cole.wedding/c/weddingdress/we_wca","1","0","0.00","1","182","[100,52,52,10,5,5,5,24,5,5,5,52]","2026-07-09","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"33322","9","9","110","22","0.00","https://dressy.pla-cole.wedding/love-number/3/","1","0","0.00","0.33","94","[67,100,52,67,67,33,33,24,24,43,43,33]","2026-07-04","Sitelinks, AI overview, People also ask, Twitter","informational","Organic"
"静岡 市 眉毛 サロン","10","10","210","29","0.74","https://dressy.pla-cole.wedding/shizuoka-eyebrow-salon/","1","0","0.00","0.3","108","[65,54,81,65,54,81,100,81,65,81,65,100]","2026-06-24","Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"岡山 個室 居酒屋 2 人","8","8","50","27","0.15","https://dressy.pla-cole.wedding/okayama-izakaya/","1","0","0.00","0.4","114","[16,3,9,3,16,100,12,3,28,3,6,3]","2026-08-13","Video, Short videos, People also ask, Local pack","commercial","Organic"
"変わっ た お守り","10","10","170","19","0.00","https://dressy.pla-cole.wedding/tokyo-omamori/","1","0","0.00","0.06","104","[35,29,35,29,23,29,35,100,35,35,23,29]","2026-07-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"結婚 式 招待 異性","10","10","90","16","0.00","https://dressy.pla-cole.wedding/friend-invitation-rule/","1","0","0.00","0.33","108","[100,1,1,1,1,2,1,2,1,1,1,3]","2026-06-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"キャミソール ウェディング ドレス","10","10","170","14","0.23","https://dressy.pla-cole.wedding/camisole-dress-kikonashi/","1","0","0.00","0.87","207","[81,81,100,52,52,33,67,81,81,81,100,100]","2026-08-07","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Feature_34","commercial","Organic"
"名古屋 駅 近 モーニング","8","8","140","20","0.00","https://dressy.pla-cole.wedding/nagoya-morning-cafe/","1","0","0.00","0.02","138","[67,81,52,81,100,52,67,43,81,67,67,43]","2026-08-07","Sitelinks, Video, Short videos, Local pack, Related searches, Twitter","commercial","Organic"
"鵜戸 神宮 安産 祈願","10","10","170","16","0.00","https://dressy.pla-cole.wedding/miyazaki-anzankigan/","1","0","0.00","0.33","104","[67,81,81,67,52,67,81,81,67,67,81,100]","2026-07-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"大井 かな","7","7","140","6","0.00","https://dressy.pla-cole.wedding/youtuber-marucos-mariage/2/","1","0","0.00","0.33","102","[100,100,24,19,2,2,2,2,2,8,2,5]","2026-06-15","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"宮城 県 海水浴","8","8","50","21","0.00","https://dressy.pla-cole.wedding/miyagi-beach/","1","0","0.00","0.03","59","[100,54,8,4,15,4,4,8,35,19,8,4]","2026-07-27","Image, Video, Short videos, People also ask, Local pack","commercial","Organic"
"厄除け 神社 愛知","9","9","90","34","0.00","https://dressy.pla-cole.wedding/aichi-yakuyoke/","1","0","0.00","0.33","106","[1,4,1,1,1,100,19,15,1,1,4,1]","2026-08-09","AI overview, Short videos, People also ask, Local pack","commercial","Organic"
"永島 優美 結婚","10","10","390","27","0.00","https://dressy.pla-cole.wedding/nagashimayuumi/2/","1","0","0.00","0.33","107","[20,100,30,13,77,16,13,13,16,25,55,16]","2026-07-14","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"珍しい お守り","10","10","170","17","0.00","https://dressy.pla-cole.wedding/tokyo-omamori-2/","1","0","0.00","0.11","109","[29,35,29,29,29,35,100,35,29,23,29,23]","2026-07-21","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"けん びき 方言 愛媛","8","8","70","9","0.00","https://dressy.pla-cole.wedding/ehime-hougen/","1","0","0.00","0.33","106","[2,2,2,2,100,3,3,3,5,2,2,3]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
