"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"クリスタル グレイス","10","10","170","16","1.53","https://www.weddingpark.net/dress/dress_articles/1344/","1","0","1.00","0.05","153","[81,100,67,81,67,81,81,81,100,81,67,52]","2026-07-25","Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"日比谷 花壇 ウェディング","5","5","140","21","2.49","https://www.weddingpark.net/hanarepo/tag2261/","1","0","2.00","0.09","155","[100,81,81,52,52,43,67,81,67,67,67,67]","2026-06-25","Sitelinks, Image, Video, Short videos, Twitter","navigational","Organic"
"ティファニー 近く","5","5","210","34","1.31","https://ringraph.weddingpark.net/brand/b300088/shop","1","0","1.00","0.63","185","[81,66,66,53,66,100,81,34,66,44,66,53]","2026-08-05","Sitelinks, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"結婚 介護","9","9","70","14","0.00","https://www.weddingpark.net/qa/5899/","1","0","0.00","0.33","125","[5,5,67,5,5,5,100,81,52,5,5,19]","2026-08-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"リーガ ロイヤル ホテル 大阪 ウエディング","6","6","170","31","2.24","https://www.weddingpark.net/0000042b/","1","0","2.00","0.41","99","[100,100,100,100,100,100,82,100,82,82,82,100]","2026-06-30","Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","informational","Organic"
"結婚 指輪 鍛造 ブランド","8","8","170","14","1.66","https://ringraph.weddingpark.net/brand/b300016/item?ring_type=2","1","0","1.00","0.76","172","[42,65,100,65,65,65,65,81,54,65,81,54]","2026-07-17","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"チュ ノア ウェディング","8","8","390","26","1.19","https://www.weddingpark.net/dress/brands/849/dress_articles/","1","0","1.00","0.28","210","[82,100,82,100,82,82,82,82,100,100,100,100]","2026-08-16","Sitelinks, Image pack, Video, Short videos, People also ask, Knowledge panel","informational, navigational","Organic"
"杉 乃井 ホテル 結婚 式","6","6","320","26","0.75","https://www.weddingpark.net/0000044c/plan/","1","0","0.00","0.29","110","[54,82,100,82,100,82,67,82,82,82,82,82]","2026-07-29","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"結婚 式 フェザー シャワー","7","7","140","19","0.21","https://www.weddingpark.net/qa/5853/","1","0","0.00","0.84","182","[52,67,67,81,100,67,67,67,52,43,67,81]","2026-08-02","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Related searches, Twitter, Feature_34","commercial, informational","Organic"
"広島 市 結婚 指輪","9","9","70","20","3.31","https://ringraph.weddingpark.net/ranking/1/hiroshima","1","0","3.00","0.98","117","[10,15,2,10,2,4,100,2,35,2,10,2]","2026-07-03","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"w 福岡","8","8","50","16","0.98","https://www.weddingpark.net/00001e9e/map/","1","0","0.00","0.29","107","[10,3,3,5,100,3,13,5,23,3,10,3]","2026-07-29","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"神戸 ティファニー","6","6","320","39","0.95","https://ringraph.weddingpark.net/brand/b300088/shop/s000528/review","1","0","0.00","0.3","163","[67,67,81,81,81,67,100,67,54,67,44,67]","2026-07-10","Image, Short videos, People also ask, Local pack, Twitter, Feature_34","commercial","Organic"
"初 桜 俄","3","3","140","19","1.88","https://ringraph.weddingpark.net/mrg/b300014/r000398/review","1","0","1.00","0.29","78","[1,1,8,1,1,16,1,100,44,16,8,1]","2026-07-02","Image pack, Video, Short videos, People also ask, Twitter","informational, transactional","Organic"
"ダイヤモンド シライシ 町田","3","3","140","28","2.17","https://ringraph.weddingpark.net/brand/b300019/shop/s001033","1","0","2.00","0.12","108","[82,100,100,100,82,82,82,82,100,82,82,65]","2026-08-16","Image, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"ブルガリ 結婚 指輪 刻印","3","3","170","26","0.00","https://ringraph.weddingpark.net/eng/b300087/review/142395","1","0","0.00","0.05","115","[82,1,1,6,1,2,30,100,1,8,3,1]","2026-07-04","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"北 堀江 マザーズ","10","10","210","38","0.96","https://www.weddingpark.net/00001f1a/","1","0","0.00","0.19","107","[100,53,66,66,66,66,66,81,66,81,81,81]","2026-07-04","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"出雲 大社 相模 分 祠 駐 車場","3","3","170","23","0.00","https://www.weddingpark.net/0000161f/map/","1","0","0.00","0.33","105","[24,12,15,12,12,12,44,100,24,24,24,15]","2026-07-18","Image, Image pack, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"シークレット ホーム","8","8","210","26","1.05","https://www.weddingpark.net/00001f9e/","1","0","1.00","0.22","161","[100,100,81,100,66,53,66,66,66,66,53,53]","2026-08-03","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Ads bottom, Twitter","navigational","Organic"
"アヴァンセ リアン 東京 アクセス","4","4","170","20","0.95","https://www.weddingpark.net/00001667/","1","0","0.00","0.1","108","[65,54,65,65,65,27,100,65,81,54,54,54]","2026-08-17","Short videos, People also ask, Twitter","informational","Organic"
"宝 寿 堂 心斎橋","3","3","140","24","1.65","https://ringraph.weddingpark.net/brand/b300103","1","0","1.00","0.63","10","[42,27,35,54,27,65,100,81,35,19,65,65]","2026-08-06","Sitelinks, Short videos, People also ask, Knowledge panel, Ads bottom","navigational","Organic"
"パーク ホテル 札幌 結婚 式","3","3","110","24","1.69","https://www.weddingpark.net/0000077e/","1","0","1.00","0.28","105","[82,65,100,65,53,53,53,41,65,65,53,65]","2026-07-28","Short videos, People also ask, Twitter","informational","Organic"
"ニュアンス ドレス","5","5","140","30","0.00","https://www.weddingpark.net/00001ff2/concept/1617/","1","0","0.00","0.77","0","[8,12,1,6,19,1,100,1,36,3,5,5]","2026-08-10","Sitelinks, Image, Video, Short videos, Knowledge panel","navigational","Organic"
"猛暑 ご 自愛","9","9","70","24","0.00","https://www.weddingpark.net/magazine/6547/","1","0","0.00","0.33","130","[35,100,2,2,0,0,0,0,6,0,2,2]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ジュエリー 伊藤","6","6","320","25","1.13","https://ringraph.weddingpark.net/brand/b300806/review","1","0","1.00","0.32","107","[44,67,44,54,67,67,100,100,67,81,67,81]","2026-07-03","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"ティファニー スイート テン","8","8","260","25","0.00","https://ringraph.weddingpark.net/brand/b300088/review?ring_type=3","1","0","0.00","0.38","168","[36,29,36,100,36,29,44,54,44,29,36,36]","2026-07-03","Sitelinks, Image pack, Short videos, People also ask","navigational","Organic"
"身内 に 犯罪 者 結婚","10","10","170","16","0.00","https://www.weddingpark.net/qa/7882/","1","0","0.00","0.33","106","[65,42,81,81,65,81,81,100,65,54,42,42]","2026-07-02","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"リストランテ aso 結婚 式 費用","10","10","140","15","0.61","https://www.weddingpark.net/000002c7/","1","0","0.00","0.28","109","[67,67,67,81,67,81,67,67,43,67,100,100]","2026-07-18","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"結婚 祝い 夫婦","10","10","140","26","0.18","https://www.weddingpark.net/qa/4025/","1","0","0.00","1","184","[100,100,100,100,100,100,100,64,100,79,100,64]","2026-08-10","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"帝国 ホテル 結婚 式 すごい","7","7","320","35","0.59","https://www.weddingpark.net/000006f3/kuchikomi/","1","0","0.00","0.02","107","[100,100,100,100,100,81,100,100,81,66,100,66]","2026-07-28","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"シェモルチェ","6","6","210","35","0.00","https://www.weddingpark.net/000013a0/map/","1","0","0.00","0.33","103","[81,81,54,65,65,100,100,81,65,54,81,65]","2026-07-12","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"takami bridal yokohama","7","7","590","32","1.58","https://www.weddingpark.net/dress/brand_articles/22261/","1","0","1.00","0.05","162","[67,67,82,67,54,67,100,82,82,100,100,100]","2026-07-30","Image, Video, Short videos, People also ask, Local pack, Twitter, Feature_34","navigational","Organic"
"赤間 神宮 龍 宮殿","6","6","140","21","0.00","https://www.weddingpark.net/00001ab7/","1","0","0.00","0.01","109","[52,67,81,43,81,33,67,100,81,100,81,67]","2026-07-15","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"蝶々 ドレス","9","9","90","22","0.00","https://www.weddingpark.net/dress/dress_articles/24468/","1","0","0.00","0.82","231","[64,79,100,64,50,64,50,79,64,64,79,64]","2026-07-15","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"迎賓館 駐 車場","10","10","320","21","0.00","https://www.weddingpark.net/0000114c/map/","1","0","0.00","0.03","47","[54,67,67,100,100,54,54,67,67,67,100,44]","2026-07-26","Short videos, People also ask, Local pack, Twitter","informational","Organic"
"ブライダル ネイル ゴールド","5","5","50","17","0.00","https://www.weddingpark.net/hanarepo/tag3974/","1","0","0.00","0.08","197","[14,79,100,79,50,7,7,21,7,14,7,7]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"ホテル フランクス 海浜 幕張","7","7","320","45","0.31","https://www.weddingpark.net/000003c7/","1","0","0.00","0.37","109","[82,67,82,100,82,67,82,67,82,67,100,67]","2026-08-08","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Hotels pack, Twitter","navigational","Organic"
"麻布 迎賓館 写真","3","3","70","24","0.00","https://www.weddingpark.net/00000735/photo/","1","0","0.00","0.05","100","[81,100,3,3,22,9,6,6,3,3,6,3]","2026-07-03","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"森 と 水 の 教会","10","10","170","15","0.87","https://www.weddingpark.net/000010e6/map/","1","0","0.00","0.03","114","[100,81,81,100,100,100,52,33,43,67,81,100]","2026-07-01","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"ヒルサイド 神戸 結婚 式","5","5","140","23","1.13","https://www.weddingpark.net/000011d3/","1","0","1.00","0.18","107","[43,52,67,33,52,43,67,67,67,81,100,81]","2026-08-03","Video, Short videos, Knowledge panel, Twitter","informational, transactional","Organic"
"泉南 結婚 式場","4","4","50","18","4.13","https://www.weddingpark.net/hall/p27-ci11325/","1","0","4.00","0.75","104","[3,3,3,34,3,6,53,3,3,3,100,3]","2026-08-12","Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"ホテル ミラコスタ 結婚 式 費用","4","4","110","30","0.00","https://www.weddingpark.net/000007b9/","1","0","0.00","0.01","115","[79,64,64,64,100,100,79,100,79,79,100,50]","2026-08-10","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"ブケ 東海","8","8","170","37","0.00","https://www.weddingpark.net/00001419/kuchikomi/","1","0","0.00","0.02","107","[81,67,67,81,81,100,81,81,81,81,81,100]","2026-06-25","AI overview, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"フォルム ポッシュ","8","8","320","32","0.91","https://ringraph.weddingpark.net/brand/b301649/shop/s003922","1","0","0.00","0.13","161","[82,67,82,100,82,67,67,82,67,67,67,82]","2026-07-11","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"シチズン 結婚 指輪","7","7","70","10","0.53","https://ringraph.weddingpark.net/mrg/b300151/review/21158","1","0","0.00","0.64","151","[4,12,54,81,4,4,100,8,8,4,4,4]","2026-07-23","Sitelinks, Image, Short videos, People also ask, Twitter","commercial","Organic"
"セント グレイス 青山","9","9","720","36","0.69","https://www.weddingpark.net/00000dbd/","1","0","0.00","0.08","122","[59,59,59,72,72,59,72,72,100,100,88,88]","2026-07-27","Sitelinks, Ads top, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Ads bottom, Twitter","navigational","Organic"
"柿本 神社 駐 車場","7","7","260","19","0.00","https://www.weddingpark.net/000005a5/map/","1","0","0.00","0.33","105","[29,44,36,29,54,66,100,36,36,36,36,29]","2026-08-08","AI overview, Image, Short videos, People also ask, Twitter","informational","Organic"
"ワタベ ウェディング ドレス カタログ","4","4","90","16","1.22","https://www.weddingpark.net/dress/brands/2/dress_articles/","1","0","1.00","0.07","86","[4,35,2,2,2,2,6,100,29,2,29,2]","2026-08-09","Sitelinks, Image, Image pack, Short videos, Ads bottom, Twitter","informational","Organic"
"前橋 スワン","4","4","110","25","0.00","https://www.weddingpark.net/000003da/map/","1","0","0.00","0","109","[1,1,7,3,12,1,19,1,3,100,54,1]","2026-08-17","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"天王寺 ティファニー","4","4","110","28","0.77","https://ringraph.weddingpark.net/brand/b300088/shop/s003966","1","0","0.00","0.35","161","[82,65,65,53,65,100,65,65,65,53,65,65]","2026-07-21","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"西 大宮 結婚 式場","9","9","90","19","0.90","https://www.weddingpark.net/000018d2/map/","1","0","0.00","0.66","121","[4,2,6,2,54,100,2,4,15,2,2,10]","2026-06-27","Image, Video, Short videos, Local pack, Twitter","commercial","Organic"
"ロイヤル アッシャー リング","10","10","140","19","0.22","https://ringraph.weddingpark.net/brand/b300078","1","0","0.00","1","129","[82,65,82,65,65,100,100,65,82,53,82,82]","2026-07-21","Sitelinks, Video, Short videos, People also ask, Twitter, Feature_34","navigational","Organic"
"unbytomoyoyoshida","7","7","140","33","0.00","https://ringraph.weddingpark.net/brand/b301437","1","0","0.00","0.02","124","[33,52,67,67,52,67,81,100,81,67,67,67]","2026-08-09","Sitelinks, Short videos, Knowledge panel","navigational","Organic"
"舞浜 結婚 式","10","10","260","29","1.03","https://www.weddingpark.net/osusume/ohirome/p12-st8239/","1","0","1.00","0.41","112","[67,54,44,67,54,54,54,100,100,100,67,82]","2026-07-02","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"アイプリモ ペア リング","5","5","110","37","0.00","https://ringraph.weddingpark.net/brand/b300005/review?ring_type=3","1","0","0.00","0.33","150","[65,65,65,53,65,100,82,65,65,65,53,53]","2026-07-25","Sitelinks, Short videos, People also ask, Twitter","informational, navigational","Organic"
"チャペル 大分","4","4","110","26","1.78","https://www.weddingpark.net/ranking/26-b112/","1","0","1.00","0.05","107","[79,79,100,79,79,100,100,64,50,64,79,79]","2026-08-12","Sitelinks, Video, People also ask, Knowledge panel, Twitter","navigational","Organic"
