"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"dover hall wedding venue","52","52","260","28","1.10","https://loverly.com/vendors/dover-hall","0","0","0.00","0.05","132","[18,18,54,100,66,35,18,100,23,18,23,15]","2026-07-08","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"new york videographer","39","39","260","21","6.39","https://loverly.com/vendors/new-york-videographer","0","0","0.00","0.1","132","[17,21,26,32,26,26,21,26,26,26,26,26]","2026-08-08","Video, Short videos, People also ask, Local pack, Ads bottom, Twitter","commercial","Organic"
"the floral loft","54","54","260","27","3.25","https://loverly.com/vendors/san-francisco-florist","0","0","0.00","0.06","110","[13,10,20,8,13,20,16,13,20,20,20,16]","2026-08-12","Sitelinks, Video, Short videos, Knowledge panel, Twitter","navigational","Organic"
"wedding venues for 200 guests","24","24","260","12","1.74","https://loverly.com/planning/wedding-101/best-wedding-venues-in-us","0","0","0.00","0.25","156","[43,43,54,43,54,43,66,43,81,66,81,54]","2026-07-04","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"wedding venues for 200 guests","15","15","260","12","1.74","https://loverly.com/planning/wedding-101/best-wedding-venues-in-us","0","0","0.00","0.25","156","[43,43,54,43,54,43,66,43,81,66,81,54]","2026-07-04","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"kirby hill farm","17","17","260","21","0.00","https://loverly.com/vendors/kirby-hill-farm","0","0","0.00","0.02","109","[44,54,54,54,54,29,23,23,15,29,29,29]","2026-08-10","Sitelinks, Image, Video, Short videos, Knowledge panel, Twitter","navigational, transactional","Organic"
"wedding planner computer software","14","14","260","18","6.53","https://loverly.com/","0","0","0.00","0.04","190","[44,19,19,29,29,36,54,66,54,66,2,1]","2026-08-13","AI overview, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights, Feature_34","commercial","Organic"
"things your partner should know about you","8","8","260","23","0.02","https://loverly.com/planning/ideas/things-person-should-know-partner","5","0.02","0.00","0.32","135","[54,66,23,23,35,8,66,11,54,54,44,44]","2026-07-11","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"what to wear wedding dress shopping as a guest","4","4","260","11","0.22","https://loverly.com/planning/fashion/bride-wedding-dress-shopping","9","0.05","1.00","0.33","183","[54,54,81,66,66,54,43,54,54,54,54,54]","2026-08-10","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Google Flights","informational","Organic"
"what to wear wedding dress shopping as a guest","1","1","260","11","0.22","https://loverly.com/planning/fashion/bride-wedding-dress-shopping","0","0","0.00","0.33","183","[54,54,81,66,66,54,43,54,54,54,54,54]","2026-08-10","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Google Flights","informational","SERP Feature"
"what happens at an engagement party","84","84","260","28","0.04","https://loverly.com/planning/wedding-101/engagement-party-etiquette","0","0","0.00","0.12","150","[66,53,66,66,66,66,66,82,66,82,82,82]","2026-07-01","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"veil alternatives","55","55","260","14","0.36","https://loverly.com/planning/fashion/wedding-veil-alternatives","0","0","0.00","0.99","128","[44,28,100,44,44,23,23,18,35,35,44,35]","2026-07-01","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Google Flights","informational","Organic"
"helzberg diamond tennis bracelet","17","17","260","19","2.51","https://loverly.com/shop/lab-grown-diamond-round-tennis-bracelet-in-14k-yellow-gold-1-78-ct-tw","0","0","0.00","1","177","[4,7,4,8,8,8,24,11,11,3,5,8]","2026-08-11","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","informational, transactional","Organic"
"wedding website for couples","62","62","260","50","1.72","https://loverly.com/","0","0","0.00","0.28","124","[1,2,2,0,2,5,2,100,0,0,0,2]","2026-07-30","Sitelinks, AI overview, Image pack, Video, Short videos, Twitter, Google Flights","commercial","Organic"
"wedding website for couples","26","26","260","50","1.72","https://loverly.com/guides/wedding-websites","0","0","0.00","0.28","124","[1,2,2,0,2,5,2,100,0,0,0,2]","2026-07-30","Sitelinks, AI overview, Image pack, Video, Short videos, Twitter, Google Flights","commercial","Organic"
"central florida wedding photographers","50","50","260","37","3.94","https://loverly.com/vendors/orlando-wedding-photographer","0","0","0.00","0.32","137","[3,2,0,3,3,4,5,8,2,8,3,3]","2026-08-07","Sitelinks, Video, Short videos, Local pack, Twitter","transactional","Organic"
"wedding proposal disney","18","18","260","22","1.42","https://loverly.com/planning/ideas/disney-proposals","0","0","0.00","0.05","125","[44,44,19,15,36,36,36,36,36,29,44,81]","2026-07-10","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"changing name after marriage checklist","29","29","260","28","0.52","https://loverly.com/planning/wedding-101/change-name-after-marriage","0","0","0.00","0.47","129","[23,44,100,44,44,54,54,54,54,44,66,18]","2026-07-22","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"affordable bachelorette party ideas","21","21","260","19","0.43","https://loverly.com/planning/guest-guide/budget-cheap-bachelorette-party-ideas","0","0","0.00","0.51","125","[44,35,44,66,35,44,35,35,44,35,44,44]","2026-07-01","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Google Flights","informational","Organic"
"cheap wedding stationery","38","38","260","43","1.96","https://loverly.com/planning/how-to/wedding-stationery-budget","0","0","0.00","1","160","[29,1,3,2,3,1,2,3,3,8,3,2]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Feature_34","commercial","Organic"
"website wedding","41","41","260","34","3.17","https://loverly.com/","0","0","0.00","0.46","131","[4,81,13,1,0,0,0,0,0,45,13,24]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","commercial","Organic"
"who walks the groom's mother down the aisle","22","22","260","6","0.02","https://loverly.com/planning/how-to/wedding-processional-guide","0","0","0.00","0.02","154","[54,35,35,43,43,35,43,29,54,54,81,81]","2026-07-17","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"wedding preparation checklist","73","73","260","29","0.80","https://loverly.com/planning/wedding-101/your-wedding-checklist-1-month-to-go","0","0","0.00","0.9","139","[81,66,66,54,54,43,43,66,54,54,43,54]","2026-08-11","AI overview, Video, Short videos, People also ask","informational","Organic"
"georges hobeika dresses","19","19","260","23","0.93","https://loverly.com/planning/fashion/georges-hobeika-wedding-dresses","0","0","0.00","1","188","[28,23,54,35,35,35,54,44,100,35,44,35]","2026-07-09","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational, transactional","Organic"
"georges hobeika dresses","15","15","260","23","0.93","https://loverly.com/planning/fashion/georges-hobeika-wedding-dresses","0","0","0.00","1","188","[28,23,54,35,35,35,54,44,100,35,44,35]","2026-07-09","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational, transactional","Organic"
"things to look for in a partner","18","18","260","30","0.02","https://loverly.com/planning/ideas/things-person-should-know-partner","0","0","0.00","0.08","146","[66,66,66,53,53,66,53,66,66,43,66,53]","2026-07-17","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"what's the difference between marriage license and marriage certificate","8","14","260","18","0.03","https://loverly.com/planning/wedding-101/marriage-license-vs-marriage-certificate-whats-the-difference","5","0.02","0.00","0.07","125","[81,100,100,100,81,3,81,81,81,100,100,81]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"good places to go on a honeymoon","63","63","260","23","0.98","https://loverly.com/planning/travel/best-us-honeymoon-destinations","0","0","0.00","0.46","168","[16,13,20,16,24,16,16,24,13,24,20,24]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask, Ads bottom, Twitter","commercial, informational","Organic"
"wedding vows sickness health","1","1","260","16","0.00","https://loverly.com/planning/wedding-101/sick-bride-groom-guest-wedding","8","0.04","0.00","0.01","113","[82,35,28,35,53,66,66,66,82,100,82,53]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask, Google Flights","informational","SERP Feature"
"wedding planner vs wedding coordinator","20","20","260","10","1.71","https://loverly.com/planning/wedding-101/wedding-planner-vs-coordinator","0","0","0.00","0.04","132","[43,53,82,53,43,53,66,66,53,82,82,100]","2026-08-11","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","commercial","Organic"
"marriage items list","11","14","260","21","0.00","https://loverly.com/planning/wedding-101/things-you-need-for-a-wedding","1","0","0.00","0.33","134","[23,12,17,53,53,66,82,82,66,66,100,100]","2026-08-19","AI overview, Image pack, Video, Short videos, People also ask, Ads bottom","informational","Organic"
"day of wedding timeline template","33","33","260","21","1.36","https://loverly.com/planning/wedding-101/wedding-day-timeline","0","0","0.00","1","167","[44,54,66,23,36,23,29,19,36,29,29,44]","2026-07-22","Sitelinks, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"day of wedding timeline template","20","20","260","21","1.36","https://loverly.com/planning/wedding-101/wedding-day-timeline","0","0","0.00","1","167","[44,54,66,23,36,23,29,19,36,29,29,44]","2026-07-22","Sitelinks, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"questions to ask wedding coordinator","10","10","260","11","0.17","https://loverly.com/planning/wedding-101/questions-hiring-wedding-planner","1","0","0.00","0.13","136","[29,44,19,36,23,19,23,100,44,44,36,36]","2026-08-15","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"wedding day planner","21","21","260","40","1.72","https://loverly.com/","0","0","0.00","0.49","203","[36,29,36,29,29,29,29,44,9,100,29,54]","2026-08-07","Sitelinks, Image pack, Video, Short videos, People also ask, Local pack, Twitter, Feature_34","commercial","Organic"
"wilson's bittersweet barn","60","60","260","33","0.00","https://loverly.com/vendors/pennsylvania-wedding-venue","0","0","0.00","0.03","114","[35,35,44,81,54,18,18,28,100,23,23,23]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational","Organic"
"wedding website creator","56","56","260","38","9.64","https://loverly.com/","0","0","0.00","0.66","132","[44,44,54,44,44,19,19,44,19,29,44,44]","2026-08-09","Sitelinks, Video, Short videos, People also ask, Twitter","commercial","Organic"
"target wedding registry search by name free","70","70","260","39","0.01","https://loverly.com/tools/guest-list/setup","0","0","0.00","0.03","166","[29,23,29,19,36,44,36,15,36,44,100,44]","2026-07-19","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","navigational, transactional","Organic"
"kc reception venues","63","63","260","7","0.90","https://loverly.com/vendors/kansas-city-wedding-venue","0","0","0.00","0.58","131","[66,35,23,12,53,66,66,82,66,82,100,53]","2026-08-16","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter, Google Flights","transactional","Organic"
"valentine wedding","45","45","260","29","4.47","https://loverly.com/planning/how-to/valentines-day-themed-wedding","0","0","0.00","0.12","192","[9,19,15,19,12,9,15,81,81,9,66,81]","2026-08-10","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Discussions and forums, Twitter","informational","Organic"
"wedding venue prices near me","71","71","260","15","1.20","https://loverly.com/vendors/wedding-venue","0","0","0.00","0.66","217","[43,43,54,43,54,66,54,66,43,54,43,54]","2026-08-03","AI overview, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"questions to ask your boyfriend about you","34","34","260","22","0.02","https://loverly.com/planning/ideas/things-person-should-know-partner","0","0","0.00","0.13","163","[24,30,24,20,20,20,30,20,24,16,10,16]","2026-07-18","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"maid of honor wedding","62","62","260","9","0.00","https://loverly.com/planning/wedding-101/maid-of-honor-responsibilities/","0","0","0.00","0.05","189","[100,66,82,100,17,66,12,66,17,53,66,100]","2026-07-11","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Google Flights","informational","Organic"
"kaimea estate","20","20","260","17","0.00","https://loverly.com/vendors/kaimea-estates","0","0","0.00","0.04","106","[35,54,23,23,81,44,15,66,18,100,23,15]","2026-08-10","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"inn barley sheaf","31","31","260","37","0.24","https://loverly.com/vendors/the-inn-at-barley-sheaf-farm","0","0","0.00","0.01","109","[1,1,1,1,1,1,0,68,100,0,1,0]","2026-08-07","Sitelinks, AI overview, Image, Short videos, People also ask, Knowledge panel, Twitter","informational, navigational","Organic"
"best friend wedding","25","25","260","69","0.00","https://loverly.com/planning/guest-guide/best-friend-wedding-day-letter","0","0","0.00","0.33","162","[1,0,8,13,0,30,0,30,7,0,13,0]","2026-08-02","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter, Google Flights","informational","Organic"
"where to sell my wedding dress","86","86","260","36","1.55","https://loverly.com/planning/fashion/upcycle-donate-resell-wedding-dress","0","0","0.00","0.55","139","[100,81,100,100,81,81,81,81,100,81,81,81]","2026-07-01","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","commercial, informational","Organic"
