"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"table planner wedding","2","2","40","39","1.17","https://planning.wedding/seating-chart","0","0","0.00","0.98","198","[100,80,3,3,0,0,0,0,0,3,0,3]","2026-07-29","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Local pack, Ads bottom, Twitter, Feature_34","informational","SERP Feature"
"table planner wedding","56","56","40","39","1.17","https://planning.wedding/seating-chart/tool","0","0","0.00","0.98","198","[100,80,3,3,0,0,0,0,0,3,0,3]","2026-07-29","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Local pack, Ads bottom, Twitter, Feature_34","informational","Organic"
"table planner wedding","63","63","40","39","1.17","https://planning.wedding/seating-chart/table","0","0","0.00","0.98","198","[100,80,3,3,0,0,0,0,0,3,0,3]","2026-07-29","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Local pack, Ads bottom, Twitter, Feature_34","informational","Organic"
"golf course wedding venues near me","93","93","590","8","1.21","https://planning.wedding/search/venues/wedding-country-clubs-golf-near-me","0","0","0.00","0.55","158","[54,100,81,67,67,54,67,67,54,67,81,81]","2026-08-07","Video, Short videos, People also ask, Local pack","transactional","Organic"
"event floor plan maker free","58","58","70","19","3.30","https://planning.wedding/seating-chart/tool","0","0","0.00","0.73","116","[15,11,11,11,11,11,8,6,15,11,11,11]","2026-07-20","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"event floor plan maker free","65","65","70","19","3.30","https://planning.wedding/seating-chart/tool","0","0","0.00","0.73","116","[15,11,11,11,11,11,8,6,15,11,11,11]","2026-07-20","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"marriage proposal planner near me","79","79","50","22","1.19","https://planning.wedding/","0","0","0.00","0.33","184","[27,9,18,18,81,81,81,100,81,18,63,63]","2026-07-13","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"marriage proposal planner near me","84","84","50","22","1.19","https://planning.wedding/","0","0","0.00","0.33","184","[27,9,18,18,81,81,81,100,81,18,63,63]","2026-07-13","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"mansion for wedding near me","33","33","140","9","1.06","https://planning.wedding/search/venues/wedding-historic-estates-mansions-near-me","0","0","0.00","0.61","171","[29,29,100,100,82,82,82,64,82,52,100,82]","2026-06-27","Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"making a wedding budget","70","70","50","28","2.08","https://planning.wedding/budget/template","0","0","0.00","0.37","127","[81,63,63,45,63,63,81,36,18,18,18,18]","2026-07-11","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"create wedding site","25","25","390","43","9.64","https://planning.wedding/wedding-websites","0","0","0.00","0.66","125","[13,3,46,8,4,2,5,68,7,31,25,25]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"create wedding site","45","45","390","43","9.64","https://planning.wedding/","0","0","0.00","0.66","125","[13,3,46,8,4,2,5,68,7,31,25,25]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"create wedding site","70","70","390","43","9.64","https://planning.wedding/create-wedding-website","0","0","0.00","0.66","125","[13,3,46,8,4,2,5,68,7,31,25,25]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"create wedding site","81","81","390","43","9.64","https://planning.wedding/wedding-websites/create","0","0","0.00","0.66","125","[13,3,46,8,4,2,5,68,7,31,25,25]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"wedding planner checklist excel","25","25","40","25","1.59","https://planning.wedding/checklist/excel","0","0","0.00","0.99","135","[28,28,28,28,28,42,28,100,71,71,71,71]","2026-07-20","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Twitter","informational","Organic"
"simple rsvp website free","42","42","50","29","3.08","https://planning.wedding/rsvp/online","0","0","0.00","0.81","125","[27,18,18,18,45,45,45,81,100,45,45,18]","2026-07-13","Sitelinks, AI overview, Video, Short videos, Ads bottom, Ads middle, Twitter","informational","Organic"
"good bible quotes for weddings","29","29","40","16","0.03","https://planning.wedding/articles/30-bible-verses-to-use-in-your-wedding","0","0","0.00","0.99","163","[18,18,18,100,100,18,18,18,18,18,18,18]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask, Google Flights","informational","Organic"
"oehme oasis wedding & events","72","72","260","24","0.00","https://planning.wedding/search","0","0","0.00","0.03","173","[18,54,66,66,66,100,81,23,11,18,11,23]","2026-06-23","Sitelinks, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"caterers weddings","37","37","210","48","1.49","https://planning.wedding/search/vendors/wedding-catering-near-me","0","0","0.00","0.18","160","[12,44,29,19,12,23,4,5,100,3,5,12]","2026-06-19","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"how do i create a wedding website","35","35","320","52","7.36","https://planning.wedding/wedding-websites","0","0","0.00","0.61","154","[4,36,23,12,23,44,54,5,10,100,29,81]","2026-06-22","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter","informational","Organic"
"how do i create a wedding website","82","82","320","52","7.36","https://planning.wedding/","0","0","0.00","0.61","154","[4,36,23,12,23,44,54,5,10,100,29,81]","2026-06-22","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter","informational","Organic"
"how do i create a wedding website","95","95","320","52","7.36","https://planning.wedding/","0","0","0.00","0.61","154","[4,36,23,12,23,44,54,5,10,100,29,81]","2026-06-22","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter","informational","Organic"
"free wedding seating chart template","38","38","260","36","1.35","https://planning.wedding/seating-chart/template","0","0","0.00","0.5","129","[32,32,26,32,26,32,21,14,17,21,14,26]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"free wedding seating chart template","55","55","260","36","1.35","https://planning.wedding/seating-chart/tool","0","0","0.00","0.5","129","[32,32,26,32,26,32,21,14,17,21,14,26]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"free wedding seating chart template","65","65","260","36","1.35","https://planning.wedding/seating-chart/app","0","0","0.00","0.5","129","[32,32,26,32,26,32,21,14,17,21,14,26]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"free wedding seating chart template","83","83","260","36","1.35","https://planning.wedding/seating-chart/excel","0","0","0.00","0.5","129","[32,32,26,32,26,32,21,14,17,21,14,26]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"table organizer for wedding","3","3","40","50","1.17","https://planning.wedding/seating-chart","0","0","0.00","0.73","141","[42,33,42,33,33,9,9,9,9,9,9,9]","2026-07-17","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","SERP Feature"
"table organizer for wedding","3","3","40","50","1.17","https://planning.wedding/seating-chart","0","0","0.00","0.73","141","[42,33,42,33,33,9,9,9,9,9,9,9]","2026-07-17","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","SERP Feature"
"table organizer for wedding","3","3","40","50","1.17","https://planning.wedding/seating-chart","0","0","0.00","0.73","141","[42,33,42,33,33,9,9,9,9,9,9,9]","2026-07-17","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","SERP Feature"
"table organizer for wedding","3","3","40","50","1.17","https://planning.wedding/seating-chart","0","0","0.00","0.73","141","[42,33,42,33,33,9,9,9,9,9,9,9]","2026-07-17","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","SERP Feature"
"wedding checlist","81","81","70","27","0.00","https://planning.wedding/timeline/checklist","0","0","0.00","0","137","[36,3,23,4,4,4,4,2,3,2,2,3]","2026-07-08","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"verset mariage bible","1","1","50","15","0.00","https://planning.wedding/fr/articles/30-bible-verses-to-use-in-your-wedding","0","0","0.00","0.01","20","[63,63,45,45,63,63,45,63,45,45,18,18]","2026-07-17","Sitelinks, AI overview, Short videos, People also ask","informational","SERP Feature"
"invitaciones boda","35","35","50","23","1.89","https://planning.wedding/es/invitations/digital","0","0","0.00","1","198","[12,10,5,12,5,1,3,1,0,5,1,10]","2026-07-07","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"local wedding venues near me","48","48","210","32","1.44","https://planning.wedding/search/venues","0","0","0.00","0.63","193","[43,28,66,66,82,82,43,43,66,43,43,53]","2026-07-27","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"do i need a wedding coordinator","83","83","140","19","2.24","https://planning.wedding/","0","0","0.00","0.1","169","[53,42,42,65,42,65,53,65,53,42,65,53]","2026-07-18","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"online rsvp platform","35","35","70","37","4.92","https://planning.wedding/rsvp/online","0","0","0.00","0.34","130","[100,100,100,18,100,100,45,36,27,18,18,18]","2026-07-03","Sitelinks, Video, Short videos, Ads bottom, Twitter","commercial","Organic"
"bride red wedding dress","6","6","210","15","0.46","https://planning.wedding/colored-wedding-dresses/red-wedding-dress","0","0","0.00","1","173","[36,36,2,5,36,6,9,4,66,29,36,54]","2026-07-06","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","SERP Feature"
"bride red wedding dress","6","6","210","15","0.46","https://planning.wedding/colored-wedding-dresses/red-wedding-dress","0","0","0.00","1","173","[36,36,2,5,36,6,9,4,66,29,36,54]","2026-07-06","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","SERP Feature"
"bride red wedding dress","32","32","210","15","0.46","https://planning.wedding/colored-wedding-dresses/red-wedding-dress","0","0","0.00","1","173","[36,36,2,5,36,6,9,4,66,29,36,54]","2026-07-06","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"table numbers printable pdf free download","13","13","50","25","0.00","https://planning.wedding/table-numbers","0","0","0.00","0.11","100","[71,28,42,100,100,100,71,57,100,71,71,42]","2026-07-13","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"non traditional floral wedding dresses","64","64","50","-1","0.32","https://planning.wedding/not-ordinary-wedding-dresses","0","0","0.00","0.99","201","[18,18,18,63,18,18,27,45,45,100,100,27]","2026-07-07","Sitelinks, Image, Image pack, Video, Short videos, Google Flights, Feature_34","informational","Organic"
"non traditional floral wedding dresses","72","72","50","-1","0.32","https://planning.wedding/not-ordinary-wedding-dresses","0","0","0.00","0.99","201","[18,18,18,63,18,18,27,45,45,100,100,27]","2026-07-07","Sitelinks, Image, Image pack, Video, Short videos, Google Flights, Feature_34","informational","Organic"
"wedding website rsvp online","25","25","70","39","5.76","https://planning.wedding/rsvp/online","0","0","0.00","0.63","134","[63,100,100,63,63,45,45,45,45,81,63,18]","2026-06-19","Sitelinks, AI overview, Video, Video Carousel, Short videos, Twitter","commercial","Organic"
"office seating chart software","62","62","70","18","12.10","https://planning.wedding/seating-chart/tool","0","0","0.00","0.47","196","[6,5,6,9,19,9,4,15,15,12,9,5]","2026-06-28","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"farm venues for weddings","38","38","50","13","1.15","https://planning.wedding/search/venues/wedding-farms-barns-near-me","0","0","0.00","0.32","217","[5,3,8,11,11,15,6,3,8,5,11,11]","2026-07-08","Video, Short videos, Local pack, Ads bottom, Twitter","commercial","Organic"
"farm venues for weddings","41","41","50","13","1.15","https://planning.wedding/search/venues/wedding-farms-barns-near-me","0","0","0.00","0.32","217","[5,3,8,11,11,15,6,3,8,5,11,11]","2026-07-08","Video, Short videos, Local pack, Ads bottom, Twitter","commercial","Organic"
"best wedding planning apps 2025","10","10","40","37","0.00","https://planning.wedding/","0","0","0.00","0.64","144","[100,57,71,57,42,100,57,28,28,28,57,28]","2026-07-18","Sitelinks, Video, Short videos, People also ask, Twitter","commercial","Organic"
"cater for wedding reception","56","56","140","33","1.49","https://planning.wedding/search/vendors/wedding-catering-near-me","0","0","0.00","0.03","234","[10,0,5,2,53,35,10,100,100,66,53,2]","2026-08-07","Video, Video Carousel, Short videos, People also ask, Local pack, Twitter, Google Flights","commercial","Organic"
"how to rsvp text","25","25","320","12","1.87","https://planning.wedding/rsvp/examples","0","0","0.00","0.02","131","[36,29,23,19,23,23,19,29,54,54,100,66]","2026-07-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
