"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"custom belly band","9","9","50","1","2.95","https://cardsandpockets.com/wedding/embellishments/belly-bands/","0","0","0.00","1","200","[29,23,17,29,17,29,23,29,29,100,41,41]","2026-07-30","Sitelinks, Image, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"vellum color","11","11","110","13","0.00","https://cardsandpockets.com/paper-vellum/30-vellum-swatch/","0","0","0.00","0.08","194","[34,34,26,34,34,34,42,53,42,53,80,100]","2026-08-03","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"white vellum paper","29","29","210","12","1.58","https://cardsandpockets.com/printing/vellum-printing/","0","0","0.00","0.79","206","[43,34,43,65,43,43,43,100,65,65,65,81]","2026-07-14","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Ads bottom, Feature_34","commercial","Organic"
"marriage card templates","15","15","70","48","1.36","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.79","135","[0,0,0,0,0,100,0,0,0,0,0,0]","2026-07-18","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"photo cards print","45","0","140","29","1.56","https://cardsandpockets.com/photo-cards/","0","0","0.00","1","212","[2,17,1,4,5,2,39,0,1,0,7,100]","2026-08-10","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"casual wedding invitations","49","49","110","14","1.39","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","193","[43,43,35,28,35,23,23,17,28,28,35,28]","2026-06-27","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"simple design for wedding invitation","17","17","30","47","1.11","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.99","163","[18,36,18,18,18,63,100,18,18,18,18,18]","2026-07-12","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","informational","Organic"
"blank greeting cards set of 24","18","18","90","22","0.00","https://cardsandpockets.com/cards/blank-card-envelope-sets/","0","0","0.00","0","10200000","[100]","2026-07-23","Sitelinks, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"blank greeting cards set of 24","21","21","90","22","0.00","https://cardsandpockets.com/cards/blank-card-envelope-sets/","0","0","0.00","0","10200000","[100]","2026-07-23","Sitelinks, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"print 8x10 cardstock","11","11","70","23","1.43","https://cardsandpockets.com/cards/printed-cards/flat/8x10-printed-card-black-ink-upload-your-own-design/","0","0","0.00","1","178","[52,41,52,41,52,52,41,41,29,29,41,41]","2026-06-27","Sitelinks, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"six inch circle","42","42","110","23","0.00","https://cardsandpockets.com/other/cc-testing/custom-shapes-cc/6-circle-simple-shape-card-printing/","0","0","0.00","0.2","193","[52,33,52,42,66,42,33,80,52,100,80,66]","2026-08-02","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"affordable wedding invitations online","51","51","70","36","2.20","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","189","[42,15,42,42,15,15,26,26,19,19,34,42]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask, Ads middle, Twitter, Google Flights, Feature_34","commercial","Organic"
"packet wedding invitations","9","9","40","26","1.52","https://cardsandpockets.com/wedding/invitations-envelopes/printed-invitation-cards/design-customize-online/wedding-invitation-suites/","0","0","0.00","1","205","[1,3,0,1,1,5,0,3,18,28,8,15]","2026-07-12","Sitelinks, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"how to add wax seals to wedding invitations online","18","18","170","9","0.00","https://blog.cardsandpockets.com/2019/01/24/modern-diy-wedding-invitations-vellum-wax-seals/","0","0","0.00","0","1910000","[100,3]","2026-07-29","Video, Video Carousel, Short videos, People also ask, Related searches, Twitter, Google Flights","informational","Organic"
"vellum overlay","30","30","210","3","1.42","https://cardsandpockets.com/printing/vellum-printing/","0","0","0.00","1","192","[65,100,65,80,80,80,80,65,65,100,65,80]","2026-06-20","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Related searches, Feature_34","commercial, informational","Organic"
"3.5x5 envelope","30","30","40","-1","1.82","https://cardsandpockets.com/envelopes/blank-envelopes/rsvp-euro-flap-3-5-8-x-5-1-8/","0","0","0.00","1","837000","[0,0,0,0,0,0,0,66,0,100,66,0]","2026-07-12","Sitelinks, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"3.5x5 envelope","31","31","40","-1","1.82","https://cardsandpockets.com/envelopes/blank-envelopes/rsvp-euro-flap-3-5-8-x-5-1-8/","0","0","0.00","1","837000","[0,0,0,0,0,0,0,66,0,100,66,0]","2026-07-12","Sitelinks, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"wedding card invite","50","50","210","53","2.43","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","200","[0,0,0,8,0,0,0,0,0,0,0,0]","2026-07-01","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"5 x 7 photo print","65","65","90","14","0.47","https://cardsandpockets.com/printing/upload-your-own/5x7/","0","0","0.00","1","168","[9,9,12,21,21,28,43,28,100,34,15,43]","2026-06-19","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"pink vellum","36","36","70","8","0.71","https://cardsandpockets.com/paper/vellum-paper/","0","0","0.00","1","204","[100,18,36,45,63,63,63,63,81,63,63,63]","2026-07-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"8.5x11 printing","20","20","260","51","1.45","https://cardsandpockets.com/printing/upload-your-own/8-5x11/","0","0","0.00","1","22900000","[0,0,1,1,100,2,3,20,31,2,2,1]","2026-06-21","Sitelinks, Video, Short videos, People also ask, Local pack, Ads bottom, Feature_34","commercial","Organic"
"inner and outer envelopes","1","1","40","2","2.02","https://cardsandpockets.com/envelopes/blank-envelopes/inner-outer-envelopes/","0","0","0.00","0.99","188","[12,12,2,4,2,2,2,2,2,2,3,4]","2026-06-20","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Google Flights, Feature_34","commercial","SERP Feature"
"a6 enveloppen","48","48","50","0","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/a6-euro-flap-4-3-4-x-6-1-2/","0","0","0.00","0","181","[36,63,36,27,100,100,100,45,27,0,0,9]","2026-07-29","Sitelinks, AI overview, Image, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"a6 enveloppen","63","63","50","0","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/a6-euro-flap/a6-euro-flap-straw-kraft/","0","0","0.00","0","181","[36,63,36,27,100,100,100,45,27,0,0,9]","2026-07-29","Sitelinks, AI overview, Image, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"4 x 9 rack cards","37","37","210","12","5.00","https://cardsandpockets.com/printing/upload-your-own/4x9/","0","0","0.00","0.23","149","[22,22,22,22,29,22,18,14,66,54,100,81]","2026-07-04","Sitelinks, Image, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"printing table numbers wedding","9","9","30","10","1.29","https://cardsandpockets.com/printing/customizable-templates/table-numbers/","0","0","0.00","1","206","[0,42,42,0,14,28,57,42,100,100,100,71]","2026-07-22","Sitelinks, Video, Video Carousel, Short videos, Twitter, Google Flights, Feature_34","commercial","Organic"
"acrylic custom sign","69","69","170","14","3.23","https://cardsandpockets.com/printing/upload-your-own-custom-acrylic-sign/","0","0","0.00","1","202","[2,44,66,29,6,54,15,15,12,12,19,12]","2026-07-19","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Local pack, Feature_34","commercial","Organic"
"get invitations printed","16","0","260","45","1.99","https://cardsandpockets.com/printing/upload-your-own/","0","0","0.00","0.99","207","[35,100,82,66,66,43,10,82,53,35,82,66]","2026-08-11","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter, Feature_34","transactional","Organic"
"what's cardstock","74","74","110","13","0.00","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.19","197","[42,34,65,100,65,53,0,34,26,26,26,26]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"what's cardstock","80","80","110","13","0.00","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.19","197","[42,34,65,100,65,53,0,34,26,26,26,26]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"how big is an a7 envelope","17","17","70","14","0.78","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","0.44","150","[11,11,100,11,11,11,41,52,82,52,52,52]","2026-06-24","Sitelinks, Image pack, Video, Short videos, People also ask, Ads bottom","informational","Organic"
"customize wedding invitations","21","21","210","56","2.39","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","199","[8,13,8,36,24,10,20,4,2,6,5,8]","2026-06-18","Sitelinks, AI overview, Video, Video Carousel, Short videos, Twitter","commercial","Organic"
"blue pocket","9","9","50","3","0.00","https://cardsandpockets.com/new-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"blue pocket","21","21","50","3","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-pockets-5x7/panel-pocket-a7/5-x-7-panel-pockets-azure-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"blue pocket","34","34","50","3","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-pockets-5x7/panel-pocket-a7/5-x-7-panel-pockets-azure-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"blue pocket","50","50","50","3","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-panel-pocket-5x7/5-x-7-panel-pockets-steel-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"blue pocket","57","57","50","3","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-panel-pocket-5x7/5-x-7-panel-pockets-steel-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"blue pocket","63","63","50","3","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-pockets-5x7/panel-pocket-a7/5-x-7-panel-pockets-shiny-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"blue pocket","66","66","50","3","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-pockets-5x7/panel-pocket-a7/5-x-7-panel-pockets-dusty-blue/","0","0","0.00","0.03","173","[19,23,23,23,14,52,19,23,19,19,9,9]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos","informational","Organic"
"free printable wedding","17","17","30","21","1.50","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.08","120","[55,22,55,22,44,22,22,22,22,22,100,22]","2026-07-29","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"7x10 envelope","28","28","90","7","2.61","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","1","201","[41,41,41,52,52,41,52,82,52,52,64,52]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"7x10 envelope","33","33","90","7","2.61","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","1","201","[41,41,41,52,52,41,52,82,52,52,64,52]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"a3 white envelopes","32","32","90","0","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/","0","0","0.00","0.02","162","[11,11,11,11,11,64,64,82,64,64,64,64]","2026-06-30","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask","informational","Organic"
"pocket invitations","23","23","320","13","1.27","https://cardsandpockets.com/","0","0","0.00","1","199","[16,30,30,20,24,36,30,30,36,10,10,13]","2026-08-07","Sitelinks, Image, Image pack, Video, Short videos, Google Flights, Feature_34","commercial","Organic"
"pocket invitations","48","48","320","13","1.27","https://cardsandpockets.com/pockets/blank-pockets/a2-pockets-4-25x5-5/a2-pocket-invitation-suites/wedding-event-a2-invitations/","0","0","0.00","1","199","[16,30,30,20,24,36,30,30,36,10,10,13]","2026-08-07","Sitelinks, Image, Image pack, Video, Short videos, Google Flights, Feature_34","commercial","Organic"
"pocket invitations","67","67","320","13","1.27","https://cardsandpockets.com/wedding-invitations/","0","0","0.00","1","199","[16,30,30,20,24,36,30,30,36,10,10,13]","2026-08-07","Sitelinks, Image, Image pack, Video, Short videos, Google Flights, Feature_34","commercial","Organic"
"envelopes order","25","25","50","34","8.11","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","1","193","[18,45,81,81,45,27,45,27,63,100,45,45]","2026-07-07","Sitelinks, Ads top, Video, Short videos, People also ask, Local pack, Ads middle, Feature_34","commercial","Organic"
"mask shapes","13","13","140","30","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/mask-shape-pack/","0","0","0.00","0.01","102000000","[23,28,23,17,53,100,12,12,28,66,43,43]","2026-07-03","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"mask shapes","19","19","140","30","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/mask-shape-pack/","0","0","0.00","0.01","102000000","[23,28,23,17,53,100,12,12,28,66,43,43]","2026-07-03","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"custom invitations with envelopes","2","2","30","39","2.45","https://cardsandpockets.com/printing/upload-your-own/","0","0","0.00","0.99","200","[100,9,0,0,45,27,0,63,18,18,0,0]","2026-08-09","Sitelinks, AI overview, Video, Short videos, Local pack, Twitter, Feature_34","commercial","SERP Feature"
"where to get laser printed photos","55","55","30","22","0.89","https://cardsandpockets.com/upload-your-own-print-and-laser-cut/","0","0","0.00","0.64","113000000","[14,14,14,14,14,14,14,14,64,14,14,14]","2026-06-24","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational, transactional","Organic"
